Voltage(V),chargeCapacity,Current(A),Temperature (C)_1,Temperature (C)_2
3.369011402,0.837493156,0.049995642,30.7046051,30.4114151
3.369319201,0.837562915,0.049995642,30.73504066,30.36716652
3.369319201,0.837632244,0.049995642,30.63014793,30.39761162
3.369319201,0.837701789,0.049995642,30.88393974,30.44185829
3.369319201,0.837771551,0.049995642,30.77905846,30.44185829
3.369319201,0.837841097,0.049995642,30.91436958,30.44185829
3.369319201,0.83791064,0.049995642,30.73504066,30.39761162
3.369319201,0.837980185,0.049995642,30.853508,30.44185829
3.369319201,0.83804973,0.049995642,30.853508,30.29246902
3.369626999,0.838119275,0.049995642,30.88393974,30.38097
3.369319201,0.838188821,0.049995642,30.63014793,30.47229958
3.369626999,0.838258365,0.049992125,30.77905846,30.39761162
3.369626999,0.838327911,0.049995642,30.853508,30.42805481
3.369934797,0.838397456,0.049992125,30.853508,30.44185829
3.369626999,0.838467001,0.049999159,30.7046051,30.44185829
3.369319201,0.838536546,0.049995642,30.77905846,30.35336113
3.369626999,0.838606092,0.049995642,30.8094902,30.29246902
3.369319201,0.838675635,0.049992125,30.8094902,30.36716652
3.369626999,0.838744963,0.049995642,30.8094902,30.47229958
3.369626999,0.838814508,0.049995642,30.77905846,30.29246902
3.369626999,0.83888427,0.049995642,30.83992386,30.33671951
3.369934797,0.838953815,0.049995642,30.853508,30.44185829
3.369626999,0.839023361,0.049992125,30.77905846,30.44185829
3.369626999,0.839092906,0.049995642,30.853508,30.33671951
3.369626999,0.839162451,0.049995642,30.8094902,30.36716652
3.369319201,0.839231996,0.049992125,30.77905846,30.29246902
3.369934797,0.839301541,0.049995642,30.88393974,30.36716652
3.369626999,0.839371086,0.049999159,30.8094902,30.4114151
3.369626999,0.839440631,0.049992125,30.8094902,30.44185829
3.369626999,0.839510176,0.049992125,30.73504066,30.47229958
3.369626999,0.839579723,0.049995642,30.7046051,30.39761162
3.369934797,0.839649267,0.049992125,30.88393974,30.29246902
3.369934797,0.839718813,0.049995642,30.88393974,30.36716652
3.369626999,0.839788142,0.049999159,30.77905846,30.36716652
3.369934797,0.839857687,0.049995642,30.92795181,30.4114151
3.370242357,0.83992745,0.049995642,30.88393974,30.33671951
3.369934797,0.839996995,0.049999159,30.853508,30.33671951
3.369934797,0.84006654,0.049995642,30.853508,30.4114151
3.369934797,0.84013587,0.049995642,30.853508,30.33671951
3.369934797,0.840205631,0.049995642,30.88393974,30.38097
3.369934797,0.840275177,0.049992125,30.67416954,30.4114151
3.369934797,0.840344722,0.049999159,30.7046051,30.4114151
3.369934797,0.840414267,0.049995642,30.82307625,30.38097
3.369934797,0.840483812,0.049995642,30.67416954,30.38097
3.369934797,0.840553358,0.049995642,30.7486248,30.4114151
3.369934797,0.840622904,0.049995642,30.89752197,30.4114151
3.369934797,0.840692233,0.049999159,30.82307625,30.4114151
3.370242357,0.840761778,0.049995642,30.92795181,30.44185829
3.370242357,0.84083154,0.049995642,30.67416954,30.33671951
3.369934797,0.840900869,0.049995642,30.853508,30.33671951
3.369934797,0.840970414,0.049999159,30.7046051,30.4114151
3.370242357,0.841040176,0.049995642,30.92795181,30.4114151
3.369934797,0.841109723,0.049992125,30.853508,30.33671951
3.370242357,0.841179051,0.049995642,30.7486248,30.30627441
3.370242357,0.841248812,0.049995642,30.63014793,30.30627441
3.370242357,0.841318357,0.049995642,30.82307625,30.4114151
3.370242357,0.841387902,0.049995642,30.8094902,30.30627441
3.370242357,0.841457448,0.049995642,30.67416954,30.33671951
3.369934797,0.841526994,0.049995642,30.853508,30.44185829
3.370242357,0.841596539,0.049995642,30.82307625,30.30627441
3.370242357,0.841666085,0.049995642,30.853508,30.4114151
3.370550156,0.84173563,0.049995642,30.7486248,30.33671951
3.370242357,0.841805175,0.049995642,30.853508,30.4114151
3.370242357,0.841874504,0.049995642,30.82307625,30.4114151
3.370550156,0.841944266,0.049995642,30.853508,30.38097
3.370242357,0.842013594,0.049995642,30.92795181,30.4114151
3.370242357,0.842083139,0.049992125,30.82307625,30.33671951
3.370550156,0.842152901,0.049995642,30.853508,30.33671951
3.370242357,0.842222446,0.049995642,30.82307625,30.4114151
3.370550156,0.842291991,0.049999159,30.82307625,30.38097
3.370550156,0.842361537,0.049995642,30.853508,30.33671951
3.370550156,0.842431082,0.049995642,30.77905846,30.30627441
3.370550156,0.842500627,0.049992125,30.82307625,30.38097
3.370242357,0.842570172,0.049995642,30.7046051,30.38097
3.370550156,0.842639717,0.049995642,30.67416954,30.30627441
3.370550156,0.842709263,0.049995642,30.853508,30.4114151
3.370242357,0.842778808,0.049995642,30.89752197,30.48610306
3.370242357,0.842848353,0.049995642,30.82307625,30.33671951
3.370550156,0.842917899,0.049992125,30.7486248,30.4114151
3.370857954,0.842987444,0.049999159,30.853508,30.4114151
3.370550156,0.843056773,0.049995642,30.77905846,30.4114151
3.370857954,0.843126318,0.049995642,30.92795181,30.4114151
3.370857954,0.843196079,0.049992125,30.82307625,30.38097
3.370550156,0.843265624,0.049999159,30.89752197,30.30627441
3.370550156,0.84333517,0.049992125,30.82307625,30.4114151
3.370857954,0.843404717,0.049992125,30.853508,30.33671951
3.370550156,0.843474262,0.049995642,30.82307625,30.33671951
3.370550156,0.843543807,0.049995642,30.92795181,30.4114151
3.370857954,0.843613353,0.049995642,30.7046051,30.38097
3.370857954,0.843682898,0.049995642,30.853508,30.30627441
3.370857954,0.843752441,0.049995642,30.82307625,30.4114151
3.370550156,0.843821987,0.049995642,30.82307625,30.38097
3.371165752,0.843891532,0.049995642,30.82307625,30.38097
3.370857954,0.843961077,0.049995642,30.77905846,30.38097
3.370857954,0.844030622,0.049995642,30.853508,30.4114151
3.370857954,0.844100169,0.049999159,30.92795181,30.38097
3.370857954,0.844169496,0.049995642,30.89752197,30.33671951
3.370550156,0.844239042,0.049995642,30.82307625,30.30627441
3.370857954,0.844308803,0.049999159,30.67416954,30.33671951
3.371165752,0.844378349,0.049995642,30.92795181,30.4114151
3.370857954,0.844447894,0.049992125,30.82307625,30.38097
3.370857954,0.844517439,0.049995642,30.853508,30.4114151
3.370857954,0.844586984,0.049995642,30.92795181,30.30627441
3.370857954,0.844656313,0.049995642,30.853508,30.33671951
3.371165752,0.844726075,0.049995642,30.82307625,30.4114151
3.371165752,0.844795405,0.049995642,30.67416954,30.38097
3.371165752,0.844865166,0.049995642,30.92795181,30.33671951
3.371165752,0.84493471,0.049995642,30.7046051,30.4114151
3.371165752,0.845004256,0.049999159,30.89752197,30.4114151
3.370857954,0.845073801,0.049995642,30.82307625,30.30627441
3.371165752,0.845143347,0.049995642,30.7486248,30.4114151
3.371165752,0.84521289,0.049995642,30.92795181,30.48610306
3.370857954,0.845282219,0.049995642,30.7486248,30.4114151
3.371165752,0.845351764,0.049995642,30.89752197,30.4114151
3.371165752,0.845421526,0.049999159,30.82307625,30.38097
3.371165752,0.845491071,0.049995642,30.92795181,30.38097
3.371165752,0.845560616,0.049995642,30.89752197,30.38097
3.371165752,0.845629945,0.049995642,30.7486248,30.38097
3.371165752,0.845699706,0.049995642,30.77905846,30.4114151
3.371165752,0.845769251,0.049995642,30.82307625,30.4114151
3.371165752,0.845838797,0.049995642,30.853508,30.4114151
3.371165752,0.845908342,0.049995642,30.7486248,30.38097
3.371165752,0.845977887,0.049995642,30.7486248,30.38097
3.371165752,0.846047432,0.049995642,30.82307625,30.38097
3.371165752,0.846116977,0.049992125,30.7486248,30.4114151
3.371165752,0.846186521,0.049995642,30.89752197,30.30627441
3.371165752,0.846256065,0.049995642,30.853508,30.4114151
3.371165752,0.84632561,0.049995642,30.7486248,30.30627441
3.371473551,0.846394937,0.049995642,30.7046051,30.4114151
3.371165752,0.846464698,0.049992125,30.82307625,30.4114151
3.371473551,0.846534243,0.049992125,30.7046051,30.4114151
3.371165752,0.846603788,0.049992125,30.77905846,30.4114151
3.371165752,0.846673332,0.049995642,30.853508,30.4114151
3.371165752,0.846742876,0.049992125,30.7046051,30.33671951
3.371473551,0.846812421,0.049995642,30.7486248,30.33671951
3.371473551,0.846881965,0.049995642,30.77905846,30.36716652
3.371473551,0.84695151,0.049992125,30.67416954,30.33671951
3.371473551,0.847021054,0.049995642,30.77905846,30.4114151
3.371473551,0.847090598,0.049999159,30.77905846,30.4114151
3.371473551,0.847160143,0.049995642,30.7046051,30.44185829
3.371473551,0.847229687,0.049995642,30.77905846,30.4114151
3.371165752,0.847299231,0.049995642,30.7486248,30.33671951
3.371473551,0.847368776,0.049992125,30.853508,30.38097
3.371473551,0.847438104,0.049995642,30.77905846,30.38097
3.371473551,0.847507649,0.049995642,30.853508,30.4114151
3.371165752,0.847577411,0.049992125,30.89752197,30.33671951
3.371781349,0.847646955,0.049995642,30.89752197,30.30627441
3.371473551,0.8477165,0.049992125,30.77905846,30.4114151
3.371473551,0.847786044,0.049988609,30.89752197,30.38097
3.371473551,0.847855589,0.049999159,30.853508,30.33671951
3.371473551,0.847925134,0.049995642,30.67416954,30.4114151
3.371473551,0.84799468,0.049995642,30.77905846,30.4114151
3.371473551,0.848064223,0.049995642,30.67416954,30.30627441
3.371473551,0.848133766,0.049992125,30.82307625,30.4114151
3.371473551,0.848203312,0.049995642,30.853508,30.38097
3.371781349,0.848272856,0.049995642,30.82307625,30.33671951
3.371473551,0.848342401,0.049995642,30.7486248,30.30627441
3.371781349,0.848411946,0.049995642,30.92795181,30.4114151
3.371781349,0.848481492,0.049992125,30.82307625,30.30627441
3.371473551,0.848550819,0.049995642,30.7486248,30.38097
3.371781349,0.848620364,0.049992125,30.82307625,30.30627441
3.371473551,0.848690126,0.049995642,30.89752197,30.4114151
3.371473551,0.84875967,0.049992125,30.82307625,30.38097
3.371781349,0.848829214,0.049995642,30.853508,30.33671951
3.371781349,0.848898759,0.049995642,30.82307625,30.33671951
3.371781349,0.848968088,0.049995642,30.82307625,30.4114151
3.371781349,0.849037633,0.049992125,30.82307625,30.36716652
3.371781349,0.849107396,0.049992125,30.77905846,30.30627441
3.371781349,0.849176942,0.049995642,30.82307625,30.38097
3.371781349,0.849246488,0.049995642,30.853508,30.44185829
3.371781349,0.849315815,0.049995642,30.853508,30.4114151
3.371781349,0.849385577,0.049999159,30.77905846,30.38097
3.371781349,0.849455122,0.049995642,30.82307625,30.48610306
3.371781349,0.849524667,0.049995642,30.82307625,30.30627441
3.371781349,0.849593995,0.049995642,30.853508,30.30627441
3.371781349,0.84966354,0.049995642,30.853508,30.4114151
3.371781349,0.849733301,0.049995642,30.82307625,30.38097
3.371781349,0.849802846,0.049995642,30.89752197,30.30627441
3.371781349,0.849872391,0.049995642,30.7046051,30.30627441
3.371781349,0.849941937,0.049995642,30.82307625,30.38097
3.371781349,0.850011481,0.049992125,30.853508,30.4114151
3.371781349,0.850081025,0.049992125,30.89752197,30.4114151
3.371781349,0.85015057,0.049992125,30.853508,30.45565987
3.371781349,0.850219897,0.049992125,30.82307625,30.38097
3.371781349,0.850289661,0.049995642,30.82307625,30.38097
3.372089148,0.850359203,0.049999159,30.89752197,30.4114151
3.371781349,0.850428747,0.049992125,30.67416954,30.33671951
3.372089148,0.850498075,0.049995642,30.853508,30.38097
3.371781349,0.850567833,0.049995642,30.853508,30.4114151
3.371781349,0.850637378,0.049995642,30.77905846,30.30627441
3.372089148,0.850706707,0.049992125,30.77905846,30.30627441
3.371781349,0.850776467,0.049995642,30.7486248,30.38097
3.372089148,0.850846012,0.049995642,30.82307625,30.38097
3.371781349,0.850915556,0.049995642,30.82307625,30.38097
3.371781349,0.8509851,0.049995642,30.89752197,30.38097
3.372089148,0.851054644,0.049995642,30.82307625,30.4114151
3.372089148,0.851124188,0.049995642,30.89752197,30.4114151
3.372089148,0.851193732,0.049992125,30.7486248,30.45565987
3.372089148,0.851263276,0.049992125,30.82307625,30.33671951
3.372089148,0.851332821,0.049992125,30.82307625,30.38097
3.372089148,0.851402365,0.049995642,30.77905846,30.4114151
3.372089148,0.851471911,0.049992125,30.67416954,30.30627441
3.371781349,0.851541237,0.049992125,30.82307625,30.45565987
3.371781349,0.851610997,0.049995642,30.89752197,30.30627441
3.372089148,0.851680542,0.049985092,30.7046051,30.38097
3.371781349,0.851750087,0.049995642,30.82307625,30.30627441
3.372089148,0.851819414,0.049995642,30.77905846,30.33671951
3.372089148,0.851888958,0.049995642,30.82307625,30.38097
3.372089148,0.85195872,0.049992125,30.92795181,30.45565987
3.371781349,0.852028265,0.049995642,30.853508,30.30627441
3.372089148,0.852097808,0.049995642,30.82307625,30.4114151
3.372396946,0.852167352,0.049995642,30.82307625,30.33671951
3.372089148,0.852236895,0.049995642,30.82307625,30.38097
3.372089148,0.85230644,0.049995642,30.77905846,30.4114151
3.371781349,0.852375766,0.049995642,30.82307625,30.4114151
3.372396946,0.852445527,0.049995642,30.853508,30.4114151
3.372089148,0.852515074,0.049992125,30.67416954,30.30627441
3.372396946,0.852584615,0.049999159,30.7486248,30.38097
3.371781349,0.85265416,0.049992125,30.77905846,30.38097
3.372089148,0.852723705,0.049995642,30.82307625,30.4114151
3.372089148,0.852793248,0.049995642,30.7486248,30.33671951
3.372396946,0.852862793,0.049995642,30.7486248,30.4114151
3.372089148,0.85293212,0.049995642,30.7486248,30.4114151
3.372089148,0.853001881,0.049995642,30.77905846,30.33671951
3.372396946,0.853071425,0.049995642,30.82307625,30.33671951
3.372089148,0.85314097,0.049995642,30.92795181,30.4114151
3.372089148,0.853210514,0.049995642,30.7046051,30.38097
3.372089148,0.853280058,0.049992125,30.82307625,30.38097
3.372396946,0.853349603,0.049995642,30.77905846,30.38097
3.372089148,0.853419148,0.049992125,30.853508,30.38097
3.372396946,0.853488691,0.049995642,30.853508,30.38097
3.372396946,0.853558236,0.049992125,30.82307625,30.38097
3.372396946,0.853627781,0.049995642,30.82307625,30.38097
3.372396946,0.853697324,0.049995642,30.82307625,30.4114151
3.372396946,0.853766868,0.049992125,30.82307625,30.38097
3.372089148,0.853836412,0.049995642,30.77905846,30.38097
3.372396946,0.853905957,0.049995642,30.7486248,30.4114151
3.372396946,0.853975284,0.049995642,30.853508,30.30627441
3.372396946,0.854044829,0.049995642,30.7486248,30.4114151
3.372396946,0.85411459,0.049992125,30.92795181,30.4114151
3.372396946,0.854184134,0.049999159,30.853508,30.38097
3.372396946,0.854253678,0.049999159,30.853508,30.4114151
3.372396946,0.854323221,0.049995642,30.853508,30.30627441
3.372396946,0.854392766,0.049995642,30.92795181,30.38097
3.372089148,0.854462094,0.049995642,30.7486248,30.4114151
3.372089148,0.854531856,0.049995642,30.89752197,30.38097
3.372396946,0.8546014,0.049995642,30.82307625,30.38097
3.372396946,0.854670944,0.049995642,30.89752197,30.4114151
3.372396946,0.854740489,0.049995642,30.853508,30.38097
3.372396946,0.854810033,0.049995642,30.92795181,30.38097
3.372396946,0.854879577,0.049995642,30.82307625,30.48610306
3.372089148,0.854948905,0.049992125,30.82307625,30.38097
3.372396946,0.855018667,0.049995642,30.89752197,30.38097
3.372396946,0.855087995,0.049992125,30.82307625,30.38097
3.372396946,0.855157539,0.049995642,30.853508,30.38097
3.372396946,0.855227302,0.049992125,30.7486248,30.53034973
3.372396946,0.855296845,0.049995642,30.92795181,30.38097
3.372396946,0.85536639,0.049992125,30.92795181,30.38097
3.372396946,0.855435934,0.049995642,30.82307625,30.48610306
3.372396946,0.855505478,0.049995642,30.82307625,30.4114151
3.372396946,0.855575022,0.049992125,30.92795181,30.4114151
3.372396946,0.855644566,0.049988609,30.853508,30.4114151
3.372396946,0.85571411,0.049995642,30.82307625,30.30627441
3.372396946,0.855783654,0.049995642,30.67416954,30.48610306
3.372396946,0.855853199,0.049995642,30.92795181,30.4114151
3.372396946,0.855922744,0.049992125,30.853508,30.38097
3.372396946,0.855992289,0.049995642,30.67416954,30.33671951
3.372396946,0.856061834,0.049995642,30.7486248,30.33671951
3.372396946,0.856131161,0.049995642,30.77905846,30.4114151
3.372396946,0.856200706,0.049999159,30.853508,30.4114151
3.372396946,0.856270468,0.049995642,30.77905846,30.33671951
3.372704744,0.856340012,0.049995642,30.77905846,30.4114151
3.372396946,0.856409559,0.049995642,30.7486248,30.4114151
3.372396946,0.856479102,0.049995642,30.77905846,30.4114151
3.372396946,0.856548649,0.049992125,30.853508,30.4114151
3.372396946,0.856618194,0.049992125,30.853508,30.33671951
3.372396946,0.856687737,0.049995642,30.77905846,30.33671951
3.372396946,0.856757281,0.049992125,30.77905846,30.4114151
3.372396946,0.856826827,0.049995642,30.853508,30.4114151
3.372704744,0.856896372,0.049992125,30.7046051,30.36716652
3.372396946,0.856965917,0.049992125,30.7046051,30.47229958
3.372396946,0.857035462,0.049995642,30.853508,30.4114151
3.372704744,0.857105008,0.049995642,30.63014793,30.4114151
3.372396946,0.857174552,0.049995642,30.7046051,30.48610306
3.372704744,0.857244097,0.049995642,30.77905846,30.44185829
3.372396946,0.857313641,0.049995642,30.88393974,30.4114151
3.372396946,0.857383186,0.049995642,30.853508,30.4114151
3.372704744,0.857452731,0.049995642,30.7486248,30.4114151
3.372396946,0.857522275,0.049995642,30.853508,30.44185829
3.372704744,0.85759182,0.049995642,30.77905846,30.4114151
3.372396946,0.857661366,0.049995642,30.7486248,30.4114151
3.372396946,0.85773091,0.049992125,30.92795181,30.4114151
3.372396946,0.857800453,0.049995642,30.7486248,30.4114151
3.372704744,0.857869997,0.049995642,30.7046051,30.38097
3.372704744,0.857939541,0.049995642,30.7486248,30.4114151
3.372396946,0.858009085,0.049992125,30.82307625,30.44185829
3.372396946,0.858078413,0.049995642,30.77905846,30.4114151
3.372396946,0.858147959,0.049992125,30.82307625,30.4114151
3.372396946,0.858217719,0.050002676,30.853508,30.30627441
3.372704744,0.858287266,0.049992125,30.7486248,30.4114151
3.372396946,0.85835681,0.049995642,30.77905846,30.44185829
3.372396946,0.858426137,0.049992125,30.92795181,30.33671951
3.372704744,0.8584959,0.049995642,30.853508,30.45565987
3.372396946,0.858565444,0.049995642,30.853508,30.4114151
3.372704744,0.858634989,0.049992125,30.82307625,30.4114151
3.372704744,0.858704534,0.049995642,30.853508,30.38097
3.372704744,0.858774078,0.049995642,30.82307625,30.38097
3.372704744,0.858843407,0.049995642,30.853508,30.33671951
3.372704744,0.858913168,0.049992125,30.67416954,30.33671951
3.372704744,0.858982713,0.049995642,30.82307625,30.4114151
3.372704744,0.859052258,0.049995642,30.82307625,30.38097
3.372704744,0.859121803,0.049995642,30.7486248,30.48610306
3.372396946,0.859191348,0.049995642,30.77905846,30.4114151
3.372396946,0.859260893,0.049995642,30.82307625,30.4114151
3.372704744,0.859330438,0.049995642,30.92795181,30.4114151
3.372396946,0.859399767,0.049995642,30.82307625,30.4114151
3.372704744,0.859469312,0.049999159,30.92795181,30.4114151
3.372704744,0.859538857,0.049995642,30.77905846,30.38097
3.372704744,0.859608621,0.049995642,30.853508,30.4114151
3.373012304,0.859678165,0.049999159,30.67416954,30.4114151
3.372704744,0.85974771,0.049995642,30.82307625,30.33671951
3.372704744,0.859817253,0.049995642,30.7486248,30.48610306
3.373012304,0.859886798,0.049995642,30.89752197,30.38097
3.372704744,0.859956343,0.049995642,30.92795181,30.30627441
3.373012304,0.860025889,0.049992125,30.82307625,30.33671951
3.372704744,0.860095433,0.049999159,30.7486248,30.33671951
3.372704744,0.860164979,0.049999159,30.92795181,30.4114151
3.373012304,0.860234524,0.049992125,30.82307625,30.38097
3.373012304,0.860304068,0.049992125,30.853508,30.38097
3.372704744,0.860373613,0.049995642,30.7486248,30.38097
3.372704744,0.860443159,0.049995642,30.82307625,30.38097
3.372704744,0.860512488,0.049995642,30.853508,30.38097
3.372704744,0.860582034,0.049992125,30.89752197,30.38097
3.372704744,0.860651796,0.049995642,30.89752197,30.38097
3.372704744,0.860721343,0.049995642,30.92795181,30.45565987
3.372704744,0.860790887,0.049995642,30.82307625,30.4114151
3.373012304,0.860860433,0.049995642,30.82307625,30.38097
3.372704744,0.860929978,0.049992125,30.77905846,30.4114151
3.373012304,0.860999525,0.049999159,30.82307625,30.38097
3.372704744,0.861069071,0.049999159,30.82307625,30.30627441
3.373012304,0.86113862,0.049995642,30.77905846,30.38097
3.372704744,0.861207945,0.049995642,30.853508,30.4114151
3.372704744,0.861277709,0.049995642,30.82307625,30.4114151
3.373012304,0.861347253,0.049995642,30.82307625,30.38097
3.373012304,0.861416801,0.049995642,30.7486248,30.38097
3.372704744,0.861486345,0.049995642,30.89752197,30.30627441
3.372704744,0.861555891,0.049995642,30.77905846,30.30627441
3.373012304,0.861625219,0.049995642,30.7486248,30.38097
3.372704744,0.861694765,0.049995642,30.82307625,30.30627441
3.372704744,0.861764527,0.049995642,30.853508,30.30627441
3.372704744,0.861834073,0.049995642,30.7486248,30.38097
3.373012304,0.86190362,0.049992125,30.853508,30.30627441
3.373012304,0.861973165,0.049995642,30.89752197,30.38097
3.372704744,0.862042494,0.049995642,30.89752197,30.4114151
3.372704744,0.862112256,0.049995642,30.82307625,30.38097
3.373012304,0.862181803,0.049995642,30.82307625,30.45565987
3.372396946,0.862251348,0.049995642,30.82307625,30.38097
3.372704744,0.862320894,0.049995642,30.82307625,30.33671951
3.373012304,0.86239044,0.049995642,30.853508,30.38097
3.372704744,0.862459986,0.049999159,30.89752197,30.38097
3.372704744,0.862529532,0.049995642,30.7486248,30.4114151
3.372704744,0.862599079,0.049995642,30.82307625,30.38097
3.373012304,0.862668408,0.049995642,30.89752197,30.30627441
3.373012304,0.862737953,0.049999159,30.7486248,30.38097
3.373320103,0.862807499,0.049995642,30.89752197,30.4114151
3.372704744,0.862877261,0.049995642,30.853508,30.38097
3.373012304,0.862946808,0.049995642,30.853508,30.45565987
3.373012304,0.863016354,0.049995642,30.82307625,30.38097
3.372704744,0.863085899,0.049995642,30.89752197,30.38097
3.373012304,0.863155445,0.049995642,30.853508,30.45565987
3.372704744,0.863224991,0.049995642,30.7486248,30.4114151
3.372704744,0.863294538,0.049995642,30.7486248,30.38097
3.372704744,0.863364084,0.049995642,30.89752197,30.4114151
3.372704744,0.86343363,0.049995642,30.89752197,30.38097
3.372704744,0.863503176,0.049995642,30.89752197,30.4114151
3.372704744,0.863572721,0.049995642,30.82307625,30.38097
3.373012304,0.863642267,0.049995642,30.82307625,30.48610306
3.372704744,0.863711812,0.049999159,30.853508,30.33671951
3.373012304,0.863781141,0.049999159,30.853508,30.38097
3.372704744,0.863850689,0.049995642,30.89752197,30.45565987
3.372704744,0.863920451,0.049999159,30.82307625,30.38097
3.372704744,0.863989996,0.049995642,30.89752197,30.38097
3.373012304,0.864059543,0.049995642,30.82307625,30.33671951
3.373012304,0.864129088,0.049995642,30.82307625,30.30627441
3.372704744,0.864198634,0.049999159,30.853508,30.38097
3.372704744,0.86426818,0.049995642,30.853508,30.4114151
3.373012304,0.864337726,0.049995642,30.82307625,30.4114151
3.373320103,0.864407275,0.049995642,30.853508,30.30627441
3.372704744,0.864476819,0.049999159,30.82307625,30.4114151
3.373012304,0.864546363,0.049995642,30.89752197,30.38097
3.372704744,0.864615912,0.049999159,30.82307625,30.38097
3.372704744,0.864685455,0.049995642,30.7486248,30.4114151
3.373320103,0.864755003,0.049992125,30.82307625,30.38097
3.373012304,0.864824546,0.049995642,30.82307625,30.38097
3.373320103,0.864893876,0.049995642,30.82307625,30.38097
3.373012304,0.864963422,0.049995642,30.89752197,30.38097
3.373012304,0.865033185,0.049999159,30.82307625,30.38097
3.373012304,0.865102731,0.049992125,30.92795181,30.30627441
3.373012304,0.86517206,0.049995642,30.82307625,30.38097
3.373012304,0.865241822,0.049995642,30.82307625,30.38097
3.373320103,0.865311368,0.049999159,30.853508,30.38097
3.373320103,0.865380914,0.049992125,30.853508,30.30627441
3.373012304,0.865450459,0.049995642,30.89752197,30.33671951
3.373012304,0.865520005,0.049995642,30.77905846,30.4114151
3.373012304,0.865589551,0.049995642,30.7486248,30.38097
3.373012304,0.865659097,0.049995642,30.92795181,30.33671951
3.373012304,0.865728642,0.049995642,30.853508,30.30627441
3.373320103,0.865797971,0.049995642,30.82307625,30.4114151
3.373012304,0.865867733,0.049995642,30.7486248,30.30627441
3.373320103,0.865937062,0.049995642,30.7486248,30.45565987
3.373012304,0.866006607,0.049995642,30.82307625,30.38097
3.373012304,0.866076154,0.049999159,30.82307625,30.38097
3.373320103,0.866145915,0.049995642,30.82307625,30.4114151
3.373012304,0.866215461,0.049995642,30.89752197,30.33671951
3.373320103,0.866285007,0.049995642,30.7046051,30.38097
3.373012304,0.866354552,0.049995642,30.89752197,30.38097
3.373320103,0.866424098,0.049995642,30.7486248,30.4114151
3.373320103,0.866493644,0.049995642,30.89752197,30.4114151
3.373320103,0.866563189,0.049992125,30.89752197,30.38097
3.373320103,0.866632735,0.049995642,30.82307625,30.4114151
3.373012304,0.866702281,0.049995642,30.82307625,30.38097
3.373012304,0.866771826,0.049995642,30.89752197,30.4114151
3.373012304,0.866841372,0.049995642,30.82307625,30.4114151
3.373012304,0.866910918,0.049995642,30.89752197,30.38097
3.372704744,0.866980464,0.049995642,30.89752197,30.38097
3.373012304,0.867049793,0.049995642,30.82307625,30.56078911
3.373320103,0.867119339,0.049995642,30.92795181,30.48610306
3.373012304,0.867189101,0.049995642,30.82307625,30.4114151
3.373012304,0.867258647,0.049995642,30.92795181,30.30627441
3.373012304,0.867328193,0.049995642,30.853508,30.30627441
3.372704744,0.867397739,0.049995642,30.853508,30.4114151
3.373012304,0.867467286,0.049995642,30.82307625,30.4114151
3.373320103,0.86753683,0.049995642,30.82307625,30.4114151
3.373320103,0.867606377,0.049995642,30.89752197,30.38097
3.373012304,0.867675923,0.049995642,30.82307625,30.38097
3.373012304,0.867745468,0.049995642,30.7486248,30.38097
3.373012304,0.867814796,0.049995642,30.89752197,30.45565987
3.373012304,0.867884557,0.049995642,30.7486248,30.38097
3.373320103,0.867954103,0.049995642,30.82307625,30.45565987
3.373012304,0.868023649,0.049995642,30.82307625,30.4114151
3.373320103,0.868093194,0.049995642,30.92795181,30.48610306
3.373012304,0.868162523,0.049995642,30.82307625,30.30627441
3.373320103,0.868232285,0.049999159,30.89752197,30.38097
3.373012304,0.868301831,0.049995642,30.853508,30.38097
3.373320103,0.868371377,0.049995642,30.82307625,30.38097
3.372704744,0.868440923,0.049995642,30.92795181,30.4114151
3.373320103,0.868510469,0.049995642,30.7046051,30.38097
3.373320103,0.868580017,0.049992125,30.7486248,30.38097
3.373012304,0.868649563,0.049992125,30.89752197,30.38097
3.373320103,0.868719106,0.049995642,30.7486248,30.38097
3.373012304,0.868788651,0.049992125,30.82307625,30.30627441
3.373012304,0.868857981,0.049999159,30.853508,30.4114151
3.373012304,0.868927742,0.049995642,30.89752197,30.38097
3.373320103,0.868997287,0.049999159,30.7046051,30.38097
3.373320103,0.869066833,0.049995642,30.67416954,30.38097
3.373320103,0.869136161,0.049995642,30.89752197,30.38097
3.373320103,0.869205706,0.049995642,30.92795181,30.38097
3.373320103,0.86927547,0.049992125,30.853508,30.38097
3.373320103,0.869345016,0.049999159,30.7926445,30.33671951
3.373320103,0.869414561,0.049992125,30.82307625,30.38097
3.373012304,0.869484105,0.049995642,30.89752197,30.4114151
3.373627901,0.86955365,0.049995642,30.67416954,30.38097
3.373320103,0.869623196,0.049995642,30.89752197,30.30627441
3.373012304,0.869692525,0.049995642,30.82307625,30.38097
3.373320103,0.869762288,0.049995642,30.82307625,30.30627441
3.373320103,0.869831833,0.049995642,30.92795181,30.48610306
3.373320103,0.869901378,0.049995642,30.89752197,30.30627441
3.373012304,0.869970924,0.049995642,30.89752197,30.38097
3.373012304,0.870040469,0.049995642,30.82307625,30.33671951
3.373320103,0.870110015,0.049995642,30.92795181,30.38097
3.373320103,0.87017956,0.049999159,30.82307625,30.4114151
3.373012304,0.870249106,0.049992125,30.853508,30.38097
3.373012304,0.870318434,0.049999159,30.82307625,30.38097
